447a81a19157c2f6ef97accacebaa66d8153e19ca43c16ca452e6d8d447823,-0.009691,51.483548
112f8b2a663198263314a16a8b52f1f6835cefcbcf0a35388c98ee5db23dd82,-0.118888,51.513075
f8dfaff3d7906be2696074b177674e64d10763da6a8411df5647c04ae3de70c,-0.399253,51.527082
1d2872ccd061abc7b350b54a55a3be5309f19382ccac26d2f4a55e53e3fdde0,-0.418139,51.500839
28449b49ea4cf6214292dd19df4cf7700fab064cb1be33219eaeef6fbf0e16a,-0.134987,51.46327
4ffcdbaa6248a33699e6208366bdb61ef9ac54bd3049d3fdc860f36990bf530a,0.012013,51.492674
bc491ccb1596c51df54b2b035f59b167e726895a8f89bca14e21e07a493872f7,-0.233776,51.546694
